timestamp;buyer;seller;symbol;currency;price;quantity;dir
440900;;;BANANAS;SEASHELLS;4982.0;1;S
441200;;;BANANAS;SEASHELLS;4983.0;2;S
441300;;;BANANAS;SEASHELLS;4990.0;2;B
441700;;;BANANAS;SEASHELLS;4983.0;4;B
441700;;;BANANAS;SEASHELLS;4983.0;6;B
441700;;;BANANAS;SEASHELLS;4983.0;2;B
441900;;;BANANAS;SEASHELLS;4987.0;3;S
442100;;;BANANAS;SEASHELLS;4983.0;1;S
442300;;;BANANAS;SEASHELLS;4987.0;1;S
442400;;;BANANAS;SEASHELLS;4982.0;1;S
443500;;;BANANAS;SEASHELLS;4983.0;1;S
444000;;;BANANAS;SEASHELLS;4986.0;1;B
444100;;;BANANAS;SEASHELLS;4981.0;2;S
444300;;;BANANAS;SEASHELLS;4987.0;2;B
444400;;;BANANAS;SEASHELLS;4981.0;1;S
444500;;;BANANAS;SEASHELLS;4981.0;1;S
444800;;;BANANAS;SEASHELLS;4981.0;7;S
444900;;;BANANAS;SEASHELLS;4981.0;1;S
445100;;;BANANAS;SEASHELLS;4982.0;2;B
445400;;;BANANAS;SEASHELLS;4981.0;12;B
445400;;;BANANAS;SEASHELLS;4986.0;1;B
447400;;;BANANAS;SEASHELLS;4988.0;5;B
447400;;;BANANAS;SEASHELLS;4981.0;1;S
447700;;;BANANAS;SEASHELLS;4987.0;1;B
448300;;;BANANAS;SEASHELLS;4986.0;1;S
448500;;;BANANAS;SEASHELLS;4987.0;2;B
448900;;;BANANAS;SEASHELLS;4981.0;1;S
450000;;;BANANAS;SEASHELLS;4984.0;2;B
450000;;;BANANAS;SEASHELLS;4984.0;1;B
450100;;;BANANAS;SEASHELLS;4983.0;2;S
450400;;;BANANAS;SEASHELLS;4987.0;1;B
450500;;;BANANAS;SEASHELLS;4983.0;1;S
451000;;;BANANAS;SEASHELLS;4983.0;1;S
451300;;;BANANAS;SEASHELLS;4988.0;1;B
451500;;;BANANAS;SEASHELLS;4989.0;12;B
452300;;;BANANAS;SEASHELLS;4983.0;1;S
452600;;;BANANAS;SEASHELLS;4984.0;1;S
453100;;;BANANAS;SEASHELLS;4985.0;2;B
454500;;;BANANAS;SEASHELLS;4983.0;1;S
454800;;;BANANAS;SEASHELLS;4990.0;2;B
455100;;;BANANAS;SEASHELLS;4985.0;1;S
455500;;;BANANAS;SEASHELLS;4985.0;1;S
455600;;;BANANAS;SEASHELLS;4984.0;1;S
455800;;;BANANAS;SEASHELLS;4990.0;2;B
456100;;;BANANAS;SEASHELLS;4983.0;1;S
456800;;;BANANAS;SEASHELLS;4987.0;3;S
457200;;;BANANAS;SEASHELLS;4985.0;8;B
458600;;;BANANAS;SEASHELLS;4985.0;1;S
459200;;;BANANAS;SEASHELLS;4990.0;1;S
459300;;;BANANAS;SEASHELLS;4986.0;1;M
460500;;;BANANAS;SEASHELLS;4984.0;2;S
460600;;;BANANAS;SEASHELLS;4985.0;2;B
461100;;;BANANAS;SEASHELLS;4984.0;1;M
461300;;;BANANAS;SEASHELLS;4988.0;1;B
462600;;;BANANAS;SEASHELLS;4984.0;1;S
463700;;;BANANAS;SEASHELLS;4991.0;1;S
463800;;;BANANAS;SEASHELLS;4992.0;1;S
463900;;;BANANAS;SEASHELLS;4988.0;2;B
464100;;;BANANAS;SEASHELLS;4987.0;1;S
464500;;;BANANAS;SEASHELLS;4987.0;1;S
465000;;;BANANAS;SEASHELLS;4985.0;1;S
465200;;;BANANAS;SEASHELLS;4991.0;2;B
465500;;;BANANAS;SEASHELLS;4989.0;1;S
466200;;;BANANAS;SEASHELLS;4983.0;2;S
466300;;;BANANAS;SEASHELLS;4984.0;7;B
466800;;;BANANAS;SEASHELLS;4983.0;1;S
467100;;;BANANAS;SEASHELLS;4985.0;4;B
467100;;;BANANAS;SEASHELLS;4988.0;1;B
468000;;;BANANAS;SEASHELLS;4981.0;1;S
468500;;;BANANAS;SEASHELLS;4985.0;1;S
469100;;;BANANAS;SEASHELLS;4986.0;2;B
469300;;;BANANAS;SEASHELLS;4980.0;5;S
469500;;;BANANAS;SEASHELLS;4986.0;2;B
469500;;;BANANAS;SEASHELLS;4986.0;2;B
469600;;;BANANAS;SEASHELLS;4986.0;2;B
469600;;;BANANAS;SEASHELLS;4985.0;1;S
470100;;;BANANAS;SEASHELLS;4982.0;1;S
470500;;;BANANAS;SEASHELLS;4987.0;1;B
470800;;;BANANAS;SEASHELLS;4988.0;2;B
471600;;;BANANAS;SEASHELLS;4980.0;1;S
471600;;;BANANAS;SEASHELLS;4987.0;1;B
472000;;;BANANAS;SEASHELLS;4980.0;1;S
472100;;;BANANAS;SEASHELLS;4987.0;2;B
472200;;;BANANAS;SEASHELLS;4981.0;4;B
472400;;;BANANAS;SEASHELLS;4985.0;1;B
472900;;;BANANAS;SEASHELLS;4985.0;1;S
472900;;;BANANAS;SEASHELLS;4985.0;2;S
473400;;;BANANAS;SEASHELLS;4985.0;4;B
473500;;;BANANAS;SEASHELLS;4986.0;1;B
473600;;;BANANAS;SEASHELLS;4982.0;3;B
473700;;;BANANAS;SEASHELLS;4981.0;1;S
474000;;;BANANAS;SEASHELLS;4986.0;1;S
474300;;;BANANAS;SEASHELLS;4981.0;6;S
474300;;;BANANAS;SEASHELLS;4981.0;1;S
474500;;;BANANAS;SEASHELLS;4986.0;1;S
474800;;;BANANAS;SEASHELLS;4982.0;2;B
474900;;;BANANAS;SEASHELLS;4981.0;1;M
475100;;;BANANAS;SEASHELLS;4982.0;4;B
475100;;;BANANAS;SEASHELLS;4985.0;1;B
475300;;;BANANAS;SEASHELLS;4982.0;5;B
475500;;;BANANAS;SEASHELLS;4985.0;1;S
476100;;;BANANAS;SEASHELLS;4981.0;1;S
476200;;;BANANAS;SEASHELLS;4982.0;2;S
476300;;;BANANAS;SEASHELLS;4981.0;1;S
476800;;;BANANAS;SEASHELLS;4982.0;2;B
476800;;;BANANAS;SEASHELLS;4982.0;11;B
477000;;;BANANAS;SEASHELLS;4986.0;1;S
477100;;;BANANAS;SEASHELLS;4981.0;4;S
477100;;;BANANAS;SEASHELLS;4981.0;1;S
477500;;;BANANAS;SEASHELLS;4981.0;2;S
477900;;;BANANAS;SEASHELLS;4980.0;2;S
478200;;;BANANAS;SEASHELLS;4985.0;1;S
478400;;;BANANAS;SEASHELLS;4981.0;1;S
478900;;;BANANAS;SEASHELLS;4980.0;1;S
479800;;;BANANAS;SEASHELLS;4985.0;1;S
480300;;;BANANAS;SEASHELLS;4979.0;10;B
480300;;;BANANAS;SEASHELLS;4984.0;1;B
480700;;;BANANAS;SEASHELLS;4979.0;1;S
480800;;;BANANAS;SEASHELLS;4986.0;2;B
481300;;;BANANAS;SEASHELLS;4980.0;1;S
482300;;;BANANAS;SEASHELLS;4980.0;1;S
482500;;;BANANAS;SEASHELLS;4982.0;2;B
482800;;;BANANAS;SEASHELLS;4984.0;1;S
482800;;;BANANAS;SEASHELLS;4985.0;1;S
483000;;;BANANAS;SEASHELLS;4984.0;1;B
483300;;;BANANAS;SEASHELLS;4985.0;1;B
483500;;;BANANAS;SEASHELLS;4983.0;1;S
484000;;;BANANAS;SEASHELLS;4983.0;1;B
484100;;;BANANAS;SEASHELLS;4978.0;1;S
484400;;;BANANAS;SEASHELLS;4982.0;1;S
484800;;;BANANAS;SEASHELLS;4977.0;2;S
484900;;;BANANAS;SEASHELLS;4977.0;2;S
485500;;;BANANAS;SEASHELLS;4976.0;2;S
485500;;;BANANAS;SEASHELLS;4977.0;5;B
485900;;;BANANAS;SEASHELLS;4975.0;1;S
486000;;;BANANAS;SEASHELLS;4982.0;12;B
486200;;;BANANAS;SEASHELLS;4980.0;5;S
486200;;;BANANAS;SEASHELLS;4980.0;7;S
486300;;;BANANAS;SEASHELLS;4976.0;8;S
486700;;;BANANAS;SEASHELLS;4978.0;4;M
486700;;;BANANAS;SEASHELLS;4974.0;9;S
486800;;;BANANAS;SEASHELLS;4980.0;1;S
487000;;;BANANAS;SEASHELLS;4974.0;1;S
487300;;;BANANAS;SEASHELLS;4975.0;1;S
487600;;;BANANAS;SEASHELLS;4976.0;1;B
487700;;;BANANAS;SEASHELLS;4980.0;1;B
488200;;;BANANAS;SEASHELLS;4982.0;20;B
488200;;;BANANAS;SEASHELLS;4982.0;2;B
488500;;;BANANAS;SEASHELLS;4978.0;2;S
488500;;;BANANAS;SEASHELLS;4978.0;1;S
488500;;;BANANAS;SEASHELLS;4979.0;1;M
489000;;;BANANAS;SEASHELLS;4975.0;5;S
489100;;;BANANAS;SEASHELLS;4975.0;9;S
489800;;;BANANAS;SEASHELLS;4976.0;1;S
490200;;;BANANAS;SEASHELLS;4976.0;2;B
490400;;;BANANAS;SEASHELLS;4974.0;1;S
490600;;;BANANAS;SEASHELLS;4981.0;7;B
491000;;;BANANAS;SEASHELLS;4979.0;1;B
492300;;;BANANAS;SEASHELLS;4980.0;1;S
492400;;;BANANAS;SEASHELLS;4975.0;1;B
492700;;;BANANAS;SEASHELLS;4979.0;2;B
492800;;;BANANAS;SEASHELLS;4978.0;1;S
492800;;;BANANAS;SEASHELLS;4978.0;11;S
492900;;;BANANAS;SEASHELLS;4974.0;1;B
492900;;;BANANAS;SEASHELLS;4974.0;1;B
493100;;;BANANAS;SEASHELLS;4974.0;1;S
493200;;;BANANAS;SEASHELLS;4973.0;1;S
493600;;;BANANAS;SEASHELLS;4974.0;4;B
493700;;;BANANAS;SEASHELLS;4973.0;18;S
493900;;;BANANAS;SEASHELLS;4977.0;1;M
494600;;;BANANAS;SEASHELLS;4973.0;12;B
495100;;;BANANAS;SEASHELLS;4976.0;1;S
495300;;;BANANAS;SEASHELLS;4971.0;1;S
495400;;;BANANAS;SEASHELLS;4971.0;1;M
496000;;;BANANAS;SEASHELLS;4970.0;1;S
497900;;;BANANAS;SEASHELLS;4971.0;2;S
498100;;;BANANAS;SEASHELLS;4972.0;1;B
498600;;;BANANAS;SEASHELLS;4966.0;1;S
498600;;;BANANAS;SEASHELLS;4972.0;2;B
499600;;;BANANAS;SEASHELLS;4969.0;1;B
499600;;;BANANAS;SEASHELLS;4964.0;2;S
499700;;;BANANAS;SEASHELLS;4969.0;1;S
499800;;;BANANAS;SEASHELLS;4970.0;1;B
500200;;;BANANAS;SEASHELLS;4965.0;1;M
500300;;;BANANAS;SEASHELLS;4971.0;1;B
500700;;;BANANAS;SEASHELLS;4964.0;1;S
500900;;;BANANAS;SEASHELLS;4968.0;2;S
500900;;;BANANAS;SEASHELLS;4968.0;2;S
501400;;;BANANAS;SEASHELLS;4965.0;4;B
501600;;;BANANAS;SEASHELLS;4971.0;1;B
501900;;;BANANAS;SEASHELLS;4969.0;2;B
502300;;;BANANAS;SEASHELLS;4963.0;1;S
502600;;;BANANAS;SEASHELLS;4967.0;1;B
503000;;;BANANAS;SEASHELLS;4964.0;1;B
503200;;;BANANAS;SEASHELLS;4969.0;10;S
503300;;;BANANAS;SEASHELLS;4964.0;1;S
503900;;;BANANAS;SEASHELLS;4964.0;1;S
504100;;;BANANAS;SEASHELLS;4963.0;1;S
504400;;;BANANAS;SEASHELLS;4963.0;1;B
504700;;;BANANAS;SEASHELLS;4967.0;1;B
504900;;;BANANAS;SEASHELLS;4963.0;1;S
505100;;;BANANAS;SEASHELLS;4963.0;1;S
505700;;;BANANAS;SEASHELLS;4967.0;7;S
505800;;;BANANAS;SEASHELLS;4962.0;2;S
506000;;;BANANAS;SEASHELLS;4968.0;1;B
506200;;;BANANAS;SEASHELLS;4966.0;1;B
506200;;;BANANAS;SEASHELLS;4966.0;1;B
506300;;;BANANAS;SEASHELLS;4969.0;1;B
506300;;;BANANAS;SEASHELLS;4962.0;1;S
506500;;;BANANAS;SEASHELLS;4962.0;2;S
507600;;;BANANAS;SEASHELLS;4967.0;1;S
508100;;;BANANAS;SEASHELLS;4968.0;1;B
508300;;;BANANAS;SEASHELLS;4967.0;1;B
508500;;;BANANAS;SEASHELLS;4962.0;1;B
508600;;;BANANAS;SEASHELLS;4961.0;2;S
508800;;;BANANAS;SEASHELLS;4963.0;4;B
508800;;;BANANAS;SEASHELLS;4963.0;2;B
508800;;;BANANAS;SEASHELLS;4967.0;1;B
509100;;;BANANAS;SEASHELLS;4967.0;1;S
509500;;;BANANAS;SEASHELLS;4966.0;1;B
511600;;;BANANAS;SEASHELLS;4963.0;1;S
512200;;;BANANAS;SEASHELLS;4962.0;1;S
512500;;;BANANAS;SEASHELLS;4967.0;1;S
512700;;;BANANAS;SEASHELLS;4962.0;1;S
512900;;;BANANAS;SEASHELLS;4963.0;1;S
513000;;;BANANAS;SEASHELLS;4969.0;1;B
513100;;;BANANAS;SEASHELLS;4964.0;4;B
513400;;;BANANAS;SEASHELLS;4970.0;15;B
513500;;;BANANAS;SEASHELLS;4970.0;1;B
514500;;;BANANAS;SEASHELLS;4963.0;13;S
514500;;;BANANAS;SEASHELLS;4968.0;1;B
516400;;;BANANAS;SEASHELLS;4967.0;1;B
516600;;;BANANAS;SEASHELLS;4964.0;2;B
516900;;;BANANAS;SEASHELLS;4965.0;18;B
517100;;;BANANAS;SEASHELLS;4958.0;1;S
517200;;;BANANAS;SEASHELLS;4961.0;1;S
517400;;;BANANAS;SEASHELLS;4959.0;1;B
517600;;;BANANAS;SEASHELLS;4958.0;2;S
518200;;;BANANAS;SEASHELLS;4958.0;20;S
518400;;;BANANAS;SEASHELLS;4958.0;4;S
518500;;;BANANAS;SEASHELLS;4957.0;1;S
518600;;;BANANAS;SEASHELLS;4958.0;1;M
518700;;;BANANAS;SEASHELLS;4957.0;1;S
519300;;;BANANAS;SEASHELLS;4964.0;1;B
520100;;;BANANAS;SEASHELLS;4966.0;1;S
520400;;;BANANAS;SEASHELLS;4962.0;1;B
520500;;;BANANAS;SEASHELLS;4961.0;1;M
520600;;;BANANAS;SEASHELLS;4966.0;1;B
520900;;;BANANAS;SEASHELLS;4965.0;12;S
521200;;;BANANAS;SEASHELLS;4962.0;2;S
521400;;;BANANAS;SEASHELLS;4962.0;2;S
521400;;;BANANAS;SEASHELLS;4962.0;12;S
521500;;;BANANAS;SEASHELLS;4967.0;1;B
522200;;;BANANAS;SEASHELLS;4962.0;3;B
522300;;;BANANAS;SEASHELLS;4965.0;4;B
523700;;;BANANAS;SEASHELLS;4960.0;1;S
523800;;;BANANAS;SEASHELLS;4960.0;1;S
524500;;;BANANAS;SEASHELLS;4965.0;2;B
524900;;;BANANAS;SEASHELLS;4957.0;2;S
525300;;;BANANAS;SEASHELLS;4959.0;18;S
526200;;;BANANAS;SEASHELLS;4965.0;1;S
526400;;;BANANAS;SEASHELLS;4966.0;1;S
526500;;;BANANAS;SEASHELLS;4966.0;1;B
526600;;;BANANAS;SEASHELLS;4966.0;1;B
527100;;;BANANAS;SEASHELLS;4965.0;6;B
529600;;;BANANAS;SEASHELLS;4964.0;1;S
530200;;;BANANAS;SEASHELLS;4965.0;1;B
530300;;;BANANAS;SEASHELLS;4966.0;1;B
530300;;;BANANAS;SEASHELLS;4966.0;3;B
530700;;;BANANAS;SEASHELLS;4971.0;2;B
531100;;;BANANAS;SEASHELLS;4967.0;1;B
531100;;;BANANAS;SEASHELLS;4965.0;1;S
531500;;;BANANAS;SEASHELLS;4966.0;1;B
531800;;;BANANAS;SEASHELLS;4970.0;1;S
532500;;;BANANAS;SEASHELLS;4968.0;2;S
532800;;;BANANAS;SEASHELLS;4970.0;1;S
532900;;;BANANAS;SEASHELLS;4965.0;5;S
533000;;;BANANAS;SEASHELLS;4965.0;1;B
534100;;;BANANAS;SEASHELLS;4965.0;1;S
534400;;;BANANAS;SEASHELLS;4970.0;1;S
534700;;;BANANAS;SEASHELLS;4968.0;4;S
535400;;;BANANAS;SEASHELLS;4965.0;1;S
535500;;;BANANAS;SEASHELLS;4968.0;1;S
535800;;;BANANAS;SEASHELLS;4964.0;7;B
536100;;;BANANAS;SEASHELLS;4969.0;1;B
536200;;;BANANAS;SEASHELLS;4962.0;1;S
536300;;;BANANAS;SEASHELLS;4962.0;1;S
536400;;;BANANAS;SEASHELLS;4962.0;7;S
536900;;;BANANAS;SEASHELLS;4965.0;1;S
538300;;;BANANAS;SEASHELLS;4966.0;1;S
538800;;;BANANAS;SEASHELLS;4971.0;1;S
539000;;;BANANAS;SEASHELLS;4972.0;1;B
539400;;;BANANAS;SEASHELLS;4966.0;1;S
539500;;;BANANAS;SEASHELLS;4971.0;1;B
540000;;;BANANAS;SEASHELLS;4971.0;1;B
540100;;;BANANAS;SEASHELLS;4969.0;5;B
540100;;;BANANAS;SEASHELLS;4965.0;1;B
540300;;;BANANAS;SEASHELLS;4965.0;1;B
540600;;;BANANAS;SEASHELLS;4966.0;3;B
540700;;;BANANAS;SEASHELLS;4972.0;2;B
540800;;;BANANAS;SEASHELLS;4970.0;5;M
541200;;;BANANAS;SEASHELLS;4972.0;1;B
542000;;;BANANAS;SEASHELLS;4965.0;1;S
542100;;;BANANAS;SEASHELLS;4970.0;1;B
542200;;;BANANAS;SEASHELLS;4969.0;1;S
542200;;;BANANAS;SEASHELLS;4969.0;3;S
542400;;;BANANAS;SEASHELLS;4969.0;3;B
542400;;;BANANAS;SEASHELLS;4965.0;1;S
542600;;;BANANAS;SEASHELLS;4965.0;8;B
543500;;;BANANAS;SEASHELLS;4962.0;1;S
543500;;;BANANAS;SEASHELLS;4969.0;18;B
544000;;;BANANAS;SEASHELLS;4962.0;11;S
544400;;;BANANAS;SEASHELLS;4961.0;1;S
544500;;;BANANAS;SEASHELLS;4961.0;1;S
545200;;;BANANAS;SEASHELLS;4962.0;2;S
546400;;;BANANAS;SEASHELLS;4964.0;8;B
546400;;;BANANAS;SEASHELLS;4964.0;1;B
546500;;;BANANAS;SEASHELLS;4968.0;1;S
547100;;;BANANAS;SEASHELLS;4962.0;1;S
547300;;;BANANAS;SEASHELLS;4963.0;2;B
547600;;;BANANAS;SEASHELLS;4968.0;1;S
548400;;;BANANAS;SEASHELLS;4961.0;2;S
548500;;;BANANAS;SEASHELLS;4962.0;1;S
549200;;;BANANAS;SEASHELLS;4961.0;1;M
549300;;;BANANAS;SEASHELLS;4965.0;1;S
550300;;;BANANAS;SEASHELLS;4967.0;19;B
550500;;;BANANAS;SEASHELLS;4966.0;1;S
550800;;;BANANAS;SEASHELLS;4966.0;1;B
550900;;;BANANAS;SEASHELLS;4960.0;1;S
551000;;;BANANAS;SEASHELLS;4965.0;1;S
551300;;;BANANAS;SEASHELLS;4960.0;1;B
551400;;;BANANAS;SEASHELLS;4965.0;1;S
551600;;;BANANAS;SEASHELLS;4960.0;1;B
551700;;;BANANAS;SEASHELLS;4966.0;1;B
551900;;;BANANAS;SEASHELLS;4965.0;1;B
551900;;;BANANAS;SEASHELLS;4965.0;1;B
552100;;;BANANAS;SEASHELLS;4960.0;1;S
552300;;;BANANAS;SEASHELLS;4960.0;1;S
552600;;;BANANAS;SEASHELLS;4965.0;1;S
553000;;;BANANAS;SEASHELLS;4961.0;1;S
553400;;;BANANAS;SEASHELLS;4962.0;18;S
553600;;;BANANAS;SEASHELLS;4963.0;1;S
553700;;;BANANAS;SEASHELLS;4963.0;1;S
553900;;;BANANAS;SEASHELLS;4962.0;1;S
554600;;;BANANAS;SEASHELLS;4964.0;7;B
555100;;;BANANAS;SEASHELLS;4966.0;4;S
555100;;;BANANAS;SEASHELLS;4966.0;1;S
555200;;;BANANAS;SEASHELLS;4963.0;1;B
555300;;;BANANAS;SEASHELLS;4962.0;1;S
555600;;;BANANAS;SEASHELLS;4961.0;1;S
555700;;;BANANAS;SEASHELLS;4961.0;1;S
555900;;;BANANAS;SEASHELLS;4961.0;1;S
556000;;;BANANAS;SEASHELLS;4961.0;1;S
556100;;;BANANAS;SEASHELLS;4963.0;2;M
556700;;;BANANAS;SEASHELLS;4962.0;1;B
558300;;;BANANAS;SEASHELLS;4967.0;1;S
558400;;;BANANAS;SEASHELLS;4963.0;2;B
558700;;;BANANAS;SEASHELLS;4964.0;6;B
558800;;;BANANAS;SEASHELLS;4962.0;1;S
559300;;;BANANAS;SEASHELLS;4967.0;1;S
560600;;;BANANAS;SEASHELLS;4961.0;1;S
561000;;;BANANAS;SEASHELLS;4962.0;1;S
561100;;;BANANAS;SEASHELLS;4967.0;1;B
561500;;;BANANAS;SEASHELLS;4968.0;1;S
562100;;;BANANAS;SEASHELLS;4967.0;1;S
562400;;;BANANAS;SEASHELLS;4966.0;4;B
562900;;;BANANAS;SEASHELLS;4961.0;1;S
563400;;;BANANAS;SEASHELLS;4967.0;1;S
563700;;;BANANAS;SEASHELLS;4965.0;2;B
564100;;;BANANAS;SEASHELLS;4968.0;4;S
564600;;;BANANAS;SEASHELLS;4970.0;7;B
564800;;;BANANAS;SEASHELLS;4967.0;1;B
565600;;;BANANAS;SEASHELLS;4966.0;1;S
565700;;;BANANAS;SEASHELLS;4971.0;1;S
565900;;;BANANAS;SEASHELLS;4971.0;1;S
566000;;;BANANAS;SEASHELLS;4966.0;1;S
566200;;;BANANAS;SEASHELLS;4966.0;1;S
566300;;;BANANAS;SEASHELLS;4970.0;5;S
566800;;;BANANAS;SEASHELLS;4973.0;2;B
567000;;;BANANAS;SEASHELLS;4974.0;1;B
567300;;;BANANAS;SEASHELLS;4973.0;2;B
567400;;;BANANAS;SEASHELLS;4968.0;1;S
567700;;;BANANAS;SEASHELLS;4969.0;2;S
568300;;;BANANAS;SEASHELLS;4968.0;1;S
568400;;;BANANAS;SEASHELLS;4968.0;1;B
568500;;;BANANAS;SEASHELLS;4968.0;1;S
568700;;;BANANAS;SEASHELLS;4969.0;1;S
568800;;;BANANAS;SEASHELLS;4969.0;10;S
568800;;;BANANAS;SEASHELLS;4969.0;1;S
569800;;;BANANAS;SEASHELLS;4970.0;5;B
570200;;;BANANAS;SEASHELLS;4972.0;2;S
570700;;;BANANAS;SEASHELLS;4972.0;1;S
570800;;;BANANAS;SEASHELLS;4968.0;1;S
571900;;;BANANAS;SEASHELLS;4973.0;2;B
572600;;;BANANAS;SEASHELLS;4968.0;1;S
572900;;;BANANAS;SEASHELLS;4968.0;1;S
573000;;;BANANAS;SEASHELLS;4967.0;1;S
573500;;;BANANAS;SEASHELLS;4972.0;10;S
573900;;;BANANAS;SEASHELLS;4969.0;4;B
574000;;;BANANAS;SEASHELLS;4967.0;1;S
574500;;;BANANAS;SEASHELLS;4970.0;1;S
575300;;;BANANAS;SEASHELLS;4966.0;2;S
575500;;;BANANAS;SEASHELLS;4967.0;5;S
575700;;;BANANAS;SEASHELLS;4966.0;1;S
575800;;;BANANAS;SEASHELLS;4966.0;1;B
576100;;;BANANAS;SEASHELLS;4966.0;1;S
576200;;;BANANAS;SEASHELLS;4966.0;4;S
576300;;;BANANAS;SEASHELLS;4973.0;2;B
577000;;;BANANAS;SEASHELLS;4967.0;1;S
577400;;;BANANAS;SEASHELLS;4972.0;7;B
578200;;;BANANAS;SEASHELLS;4969.0;1;S
578300;;;BANANAS;SEASHELLS;4974.0;1;S
578400;;;BANANAS;SEASHELLS;4970.0;1;S
579300;;;BANANAS;SEASHELLS;4971.0;1;S
579800;;;BANANAS;SEASHELLS;4977.0;1;B
579800;;;BANANAS;SEASHELLS;4975.0;1;M
580200;;;BANANAS;SEASHELLS;4969.0;1;S
581200;;;BANANAS;SEASHELLS;4976.0;1;B
581700;;;BANANAS;SEASHELLS;4970.0;1;S
582200;;;BANANAS;SEASHELLS;4977.0;1;S
582600;;;BANANAS;SEASHELLS;4979.0;9;B
583600;;;BANANAS;SEASHELLS;4978.0;1;B
583700;;;BANANAS;SEASHELLS;4972.0;2;S
583900;;;BANANAS;SEASHELLS;4973.0;4;S
584000;;;BANANAS;SEASHELLS;4979.0;1;S
584200;;;BANANAS;SEASHELLS;4979.0;1;S
584400;;;BANANAS;SEASHELLS;4978.0;1;S
584700;;;BANANAS;SEASHELLS;4974.0;1;S
584800;;;BANANAS;SEASHELLS;4979.0;1;S
584900;;;BANANAS;SEASHELLS;4974.0;1;S
584900;;;BANANAS;SEASHELLS;4975.0;2;B
585500;;;BANANAS;SEASHELLS;4980.0;2;B
585800;;;BANANAS;SEASHELLS;4974.0;4;B
585800;;;BANANAS;SEASHELLS;4972.0;1;B
585900;;;BANANAS;SEASHELLS;4978.0;14;B
586200;;;BANANAS;SEASHELLS;4979.0;1;B
586400;;;BANANAS;SEASHELLS;4977.0;8;S
586500;;;BANANAS;SEASHELLS;4979.0;1;B
587100;;;BANANAS;SEASHELLS;4973.0;7;B
587100;;;BANANAS;SEASHELLS;4977.0;1;B
587200;;;BANANAS;SEASHELLS;4979.0;1;B
587700;;;BANANAS;SEASHELLS;4972.0;10;S
588600;;;BANANAS;SEASHELLS;4972.0;1;S
588800;;;BANANAS;SEASHELLS;4978.0;1;B
588900;;;BANANAS;SEASHELLS;4972.0;1;S
589000;;;BANANAS;SEASHELLS;4977.0;1;S
589100;;;BANANAS;SEASHELLS;4977.0;1;B
589700;;;BANANAS;SEASHELLS;4971.0;1;B
590600;;;BANANAS;SEASHELLS;4975.0;1;S
591300;;;BANANAS;SEASHELLS;4970.0;1;S
591500;;;BANANAS;SEASHELLS;4971.0;1;S
591900;;;BANANAS;SEASHELLS;4972.0;1;S
591900;;;BANANAS;SEASHELLS;4977.0;1;B
592200;;;BANANAS;SEASHELLS;4972.0;1;S
592400;;;BANANAS;SEASHELLS;4972.0;1;S
592500;;;BANANAS;SEASHELLS;4978.0;2;B
592900;;;BANANAS;SEASHELLS;4979.0;1;B
593300;;;BANANAS;SEASHELLS;4971.0;1;S
593300;;;BANANAS;SEASHELLS;4977.0;2;B
593500;;;BANANAS;SEASHELLS;4971.0;11;B
593700;;;BANANAS;SEASHELLS;4971.0;4;S
594800;;;BANANAS;SEASHELLS;4978.0;2;B
595000;;;BANANAS;SEASHELLS;4977.0;1;S
595300;;;BANANAS;SEASHELLS;4973.0;1;S
595400;;;BANANAS;SEASHELLS;4978.0;1;S
595500;;;BANANAS;SEASHELLS;4980.0;1;B
596100;;;BANANAS;SEASHELLS;4973.0;1;S
596600;;;BANANAS;SEASHELLS;4979.0;1;B
596800;;;BANANAS;SEASHELLS;4979.0;2;B
596800;;;BANANAS;SEASHELLS;4979.0;3;B
597300;;;BANANAS;SEASHELLS;4976.0;3;S
597300;;;BANANAS;SEASHELLS;4976.0;3;S
597300;;;BANANAS;SEASHELLS;4976.0;0;S
597300;;;BANANAS;SEASHELLS;4976.0;7;S
597500;;;BANANAS;SEASHELLS;4972.0;1;S
598000;;;BANANAS;SEASHELLS;4972.0;1;S
598200;;;BANANAS;SEASHELLS;4971.0;1;S
598800;;;BANANAS;SEASHELLS;4974.0;4;B
599000;;;BANANAS;SEASHELLS;4972.0;2;S
599000;;;BANANAS;SEASHELLS;4973.0;1;B
599100;;;BANANAS;SEASHELLS;4978.0;2;B
599300;;;BANANAS;SEASHELLS;4972.0;2;S
599600;;;BANANAS;SEASHELLS;4972.0;1;S
599700;;;BANANAS;SEASHELLS;4979.0;2;B
600000;;;BANANAS;SEASHELLS;4979.0;1;S
600200;;;BANANAS;SEASHELLS;4978.0;1;B
600400;;;BANANAS;SEASHELLS;4978.0;1;S
600600;;;BANANAS;SEASHELLS;4974.0;7;S
601500;;;BANANAS;SEASHELLS;4979.0;1;S
601600;;;BANANAS;SEASHELLS;4981.0;2;B
601700;;;BANANAS;SEASHELLS;4975.0;1;M
602700;;;BANANAS;SEASHELLS;4982.0;2;B
602700;;;BANANAS;SEASHELLS;4975.0;1;S
603600;;;BANANAS;SEASHELLS;4979.0;1;S
603900;;;BANANAS;SEASHELLS;4974.0;1;M
604400;;;BANANAS;SEASHELLS;4978.0;4;B
604400;;;BANANAS;SEASHELLS;4978.0;1;B
604800;;;BANANAS;SEASHELLS;4974.0;1;S
605200;;;BANANAS;SEASHELLS;4974.0;2;S
