timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
292000;BANANAS;4987;21;;;;;4994;21;;;;;4990.5;-15369.0
292100;BANANAS;4987;31;;;;;4992;5;4994.0;31.0;;;4989.5;-15859.0
292200;BANANAS;4988;2;4987.0;27.0;;;4994;29;;;;;4991.0;-16923.0
292300;BANANAS;4988;28;;;;;4995;28;;;;;4991.5;-17657.0
292400;BANANAS;4989;4;4988.0;25.0;;;4995;25;;;;;4992.0;-18460.0
292500;BANANAS;4988;22;;;;;4993;2;4995.0;22.0;;;4990.5;-18546.0
292600;BANANAS;4989;22;;;;;4995;1;4996.0;21.0;;;4992.0;-19629.0
292700;BANANAS;4988;24;;;;;4995;24;;;;;4991.5;-19105.0
292800;BANANAS;4989;1;4988.0;30.0;;;4995;31;;;;;4992.0;-18749.0
292900;BANANAS;4988;26;;;;;4993;6;4995.0;26.0;;;4990.5;-18341.0
293000;BANANAS;4988;30;;;;;4995;31;;;;;4991.5;-17800.0
293100;BANANAS;4989;22;;;;;4995;2;4996.0;20.0;;;4992.0;-19587.0
293200;BANANAS;4988;29;;;;;4993;10;4995.0;29.0;;;4990.5;-18070.0
293300;BANANAS;4989;7;4988.0;26.0;;;4995;26;;;;;4992.0;-18334.0
293400;BANANAS;4988;29;;;;;4989;5;4994.0;1.0;4995.0;29.0;4988.5;-17473.0
293500;BANANAS;4988;2;4987.0;27.0;;;4994;29;;;;;4991.0;-16378.0
293600;BANANAS;4987;23;;;;;4988;8;4994.0;24.0;;;4987.5;-16517.0
293700;BANANAS;4987;28;;;;;4993;2;4994.0;26.0;;;4990.0;-15110.0
293800;BANANAS;4987;32;;;;;4993;2;4994.0;30.0;;;4990.0;-15067.0
293900;BANANAS;4988;29;;;;;4994;2;4995.0;27.0;;;4991.0;-17231.0
294000;BANANAS;4988;30;;;;;4994;2;4995.0;28.0;;;4991.0;-17168.0
294100;BANANAS;4988;29;;;;;4995;29;;;;;4991.5;-17660.0
294200;BANANAS;4988;1;4987.0;23.0;;;4994;24;;;;;4991.0;-16910.0
294300;BANANAS;4993;11;4988.0;21.0;;;4994;1;4995.0;20.0;;;4993.5;-17413.0
294400;BANANAS;4987;26;;;;;4989;4;4994.0;26.0;;;4988.0;-16035.0
294500;BANANAS;4987;28;;;;;4994;28;;;;;4990.5;-16250.0
294600;BANANAS;4990;5;4987.0;22.0;;;4994;22;;;;;4992.0;-16166.0
294700;BANANAS;4988;20;;;;;4993;7;4995.0;20.0;;;4990.5;-18230.0
294800;BANANAS;4988;25;;;;;4995;25;;;;;4991.5;-18178.0
294900;BANANAS;4988;21;;;;;4995;21;;;;;4991.5;-17865.0
295000;BANANAS;4988;27;;;;;4995;27;;;;;4991.5;-17368.0
295100;BANANAS;4987;27;;;;;4994;27;;;;;4990.5;-16267.0
295200;BANANAS;4988;27;;;;;4994;1;4995.0;26.0;;;4991.0;-17009.0
295300;BANANAS;4989;3;4988.0;21.0;;;4995;21;;;;;4992.0;-18392.0
295400;BANANAS;4988;31;;;;;4995;31;;;;;4991.5;-18061.0
295500;BANANAS;4988;21;;;;;4995;21;;;;;4991.5;-18746.0
295600;BANANAS;4989;4;4988.0;23.0;;;4995;23;;;;;4992.0;-18430.0
295700;BANANAS;4989;1;4988.0;23.0;;;4995;24;;;;;4992.0;-18824.0
295800;BANANAS;4988;26;;;;;4995;26;;;;;4991.5;-19265.0
295900;BANANAS;4988;31;;;;;4995;31;;;;;4991.5;-17937.0
296000;BANANAS;4988;25;;;;;4994;2;4995.0;23.0;;;4991.0;-17224.0
296100;BANANAS;4988;24;;;;;4990;1;4993.0;3.0;4995.0;24.0;4989.0;-18118.0
296200;BANANAS;4988;1;4987.0;22.0;;;4992;10;4994.0;23.0;;;4990.0;-16338.0
296300;BANANAS;4993;1;4988.0;1.0;4987.0;21.0;4994;22;;;;;4993.5;-16356.0
296400;BANANAS;4988;8;4987.0;26.0;;;4994;26;;;;;4991.0;-16041.0
296500;BANANAS;4987;30;;;;;4994;30;;;;;4990.5;-15178.0
296600;BANANAS;4991;3;4987.0;29.0;;;4994;29;;;;;4992.5;-15235.0
296700;BANANAS;4992;8;4987.0;30.0;;;4994;30;;;;;4993.0;-15535.0
296800;BANANAS;4987;29;;;;;4994;29;;;;;4990.5;-16042.0
296900;BANANAS;4986;26;;;;;4993;26;;;;;4989.5;-13561.0
297000;BANANAS;4987;27;;;;;4988;2;4994.0;27.0;;;4987.5;-15160.0
297100;BANANAS;4992;1;4987.0;29.0;;;4994;29;;;;;4993.0;-14721.0
297200;BANANAS;4990;6;4987.0;27.0;;;4994;27;;;;;4992.0;-15716.0
297300;BANANAS;4987;25;;;;;4994;25;;;;;4990.5;-15608.0
297400;BANANAS;4987;30;;;;;4993;1;4994.0;30.0;;;4990.0;-15068.0
297500;BANANAS;4988;4;4987.0;30.0;;;4993;2;4994.0;28.0;;;4990.5;-15003.0
297600;BANANAS;4988;22;;;;;4995;22;;;;;4991.5;-18025.0
297700;BANANAS;4989;24;;;;;4994;8;4995.0;1.0;4996.0;23.0;4991.5;-19521.0
297800;BANANAS;4988;25;;;;;4995;25;;;;;4991.5;-19197.0
297900;BANANAS;4989;27;;;;;4994;9;4995.0;2.0;4996.0;25.0;4991.5;-19419.0
298000;BANANAS;4989;27;;;;;4996;27;;;;;4992.5;-20493.0
298100;BANANAS;4990;5;4989.0;28.0;;;4996;28;;;;;4993.0;-21050.0
298200;BANANAS;4990;1;4989.0;22.0;;;4994;6;4996.0;23.0;;;4992.0;-21141.0
298300;BANANAS;4989;22;;;;;4994;9;4996.0;22.0;;;4991.5;-20967.0
298400;BANANAS;4989;28;;;;;4996;28;;;;;4992.5;-19945.0
298500;BANANAS;4989;28;;;;;4996;28;;;;;4992.5;-20664.0
298600;BANANAS;4990;28;;;;;4996;29;;;;;4993.0;-21722.0
298700;BANANAS;4990;21;;;;;4997;21;;;;;4993.5;-23855.0
298800;BANANAS;4990;28;;;;;4995;4;4997.0;28.0;;;4992.5;-23334.0
298900;BANANAS;4990;23;;;;;4995;6;4997.0;23.0;;;4992.5;-23956.0
299000;BANANAS;4991;2;4990.0;22.0;;;4997;24;;;;;4994.0;-23928.0
299100;BANANAS;4992;6;4991.0;25.0;;;4998;25;;;;;4995.0;-25131.0
299200;BANANAS;4991;27;;;;;4998;27;;;;;4994.5;-25039.0
299300;BANANAS;4991;31;;;;;4997;1;4998.0;30.0;;;4994.0;-24422.0
299400;BANANAS;4990;26;;;;;4995;4;4997.0;26.0;;;4992.5;-22810.0
299500;BANANAS;4990;28;;;;;4995;10;4997.0;28.0;;;4992.5;-23495.0
299600;BANANAS;4991;1;4990.0;30.0;;;4995;8;4997.0;31.0;;;4993.0;-23648.0
299700;BANANAS;4996;1;4991.0;26.0;;;4997;2;4998.0;24.0;;;4996.5;-24724.0
299800;BANANAS;4991;26;;;;;4997;1;4998.0;25.0;;;4994.0;-24197.0
299900;BANANAS;4992;32;;;;;4997;6;4998.0;2.0;4999.0;30.0;4994.5;-26681.0
300000;BANANAS;4992;1;4991.0;28.0;;;4998;29;;;;;4995.0;-26005.0
300100;BANANAS;4992;1;4991.0;20.0;;;4998;21;;;;;4995.0;-26498.0
300200;BANANAS;4992;30;;;;;4998;2;4999.0;28.0;;;4995.0;-26897.0
300300;BANANAS;4992;24;;;;;4997;5;4999.0;24.0;;;4994.5;-27955.0
300400;BANANAS;4992;25;;;;;4999;25;;;;;4995.5;-27799.0
300500;BANANAS;4992;28;;;;;4998;1;4999.0;27.0;;;4995.0;-26923.0
300600;BANANAS;4991;21;;;;;4998;21;;;;;4994.5;-25979.0
300700;BANANAS;4992;26;;;;;4997;7;4999.0;26.0;;;4994.5;-26759.0
300800;BANANAS;4992;25;;;;;4999;25;;;;;4995.5;-26878.0
300900;BANANAS;4992;32;;;;;4999;32;;;;;4995.5;-27205.0
301000;BANANAS;4992;1;4991.0;26.0;;;4996;4;4998.0;27.0;;;4994.0;-26423.0
301100;BANANAS;4992;30;;;;;4993;1;4999.0;30.0;;;4992.5;-26557.0
301200;BANANAS;4992;29;;;;;4999;29;;;;;4995.5;-26767.0
301300;BANANAS;4993;5;4992.0;20.0;;;4999;20;;;;;4996.0;-27357.0
301400;BANANAS;4991;27;;;;;4998;27;;;;;4994.5;-25952.0
301500;BANANAS;4995;3;4991.0;29.0;;;4998;29;;;;;4996.5;-25206.0
301600;BANANAS;4992;25;;;;;4999;25;;;;;4995.5;-26866.0
301700;BANANAS;4991;30;;;;;4992;1;4996.0;8.0;4998.0;30.0;4991.5;-26487.0
301800;BANANAS;4991;21;;;;;4998;21;;;;;4994.5;-26404.0
301900;BANANAS;4996;5;4992.0;2.0;4991.0;28.0;4998;30;;;;;4997.0;-26010.0
302000;BANANAS;4991;26;;;;;4997;2;4998.0;24.0;;;4994.0;-24488.0
302100;BANANAS;4996;1;4991.0;2.0;4990.0;21.0;4997;23;;;;;4996.5;-23441.0
302200;BANANAS;4991;1;4990.0;22.0;;;4997;23;;;;;4994.0;-23793.0
302300;BANANAS;4990;25;;;;;4997;25;;;;;4993.5;-23138.0
302400;BANANAS;4992;1;4991.0;32.0;;;4998;32;;;;;4995.0;-25108.0
302500;BANANAS;4991;2;4990.0;23.0;;;4997;25;;;;;4994.0;-23649.0
302600;BANANAS;4990;25;;;;;4996;1;4997.0;24.0;;;4993.0;-21757.0
302700;BANANAS;4989;21;;;;;4996;21;;;;;4992.5;-21373.0
302800;BANANAS;4989;23;;;;;4996;23;;;;;4992.5;-20195.0
302900;BANANAS;4989;29;;;;;4994;10;4996.0;30.0;;;4991.5;-21539.0
303000;BANANAS;4990;2;4989.0;24.0;;;4996;25;;;;;4993.0;-21122.0
303100;BANANAS;4990;25;;;;;4997;26;;;;;4993.5;-21627.0
303200;BANANAS;4989;27;;;;;4990;1;4996.0;27.0;;;4989.5;-20234.0
303300;BANANAS;4989;29;;;;;4994;4;4996.0;29.0;;;4991.5;-20876.0
303400;BANANAS;4989;20;;;;;4991;5;4996.0;20.0;;;4990.0;-21491.0
303500;BANANAS;4990;21;;;;;4997;21;;;;;4993.5;-22704.0
303600;BANANAS;4991;4;4990.0;26.0;;;4997;26;;;;;4994.0;-22912.0
303700;BANANAS;4990;27;;;;;4997;27;;;;;4993.5;-23407.0
303800;BANANAS;4991;1;4990.0;24.0;;;4997;25;;;;;4994.0;-23562.0
303900;BANANAS;4991;26;;;;;4997;2;4998.0;24.0;;;4994.0;-24455.0
304000;BANANAS;4991;23;;;;;4997;23;;;;;4994.0;-24092.0
304100;BANANAS;4991;22;;;;;4992;5;4997.0;2.0;4998.0;20.0;4991.5;-24619.0
304200;BANANAS;4991;2;4990.0;30.0;;;4997;32;;;;;4994.0;-24058.0
304300;BANANAS;4992;9;4991.0;28.0;;;4998;28;;;;;4995.0;-24743.0
304400;BANANAS;4991;25;;;;;4997;2;4998.0;23.0;;;4994.0;-24459.0
304500;BANANAS;4991;2;4990.0;27.0;;;4997;29;;;;;4994.0;-23807.0
304600;BANANAS;4990;27;;;;;4995;5;4997.0;27.0;;;4992.5;-23128.0
304700;BANANAS;4991;23;;;;;4998;23;;;;;4994.5;-24566.0
304800;BANANAS;4990;21;;;;;4997;21;;;;;4993.5;-23019.0
304900;BANANAS;4994;8;4990.0;9.0;4989.0;25.0;4996;26;;;;;4995.0;-21546.0
305000;BANANAS;4990;24;;;;;4996;1;4997.0;23.0;;;4993.0;-22161.0
305100;BANANAS;4990;9;4989.0;25.0;;;4996;27;;;;;4993.0;-21167.0
305200;BANANAS;4989;28;;;;;4996;28;;;;;4992.5;-20695.0
305300;BANANAS;4989;21;;;;;4994;3;4996.0;21.0;;;4991.5;-20197.0
305400;BANANAS;4990;25;;;;;4997;25;;;;;4993.5;-22432.0
305500;BANANAS;4990;32;;;;;4995;5;4996.0;2.0;4997.0;30.0;4992.5;-21756.0
305600;BANANAS;4989;27;;;;;4996;27;;;;;4992.5;-21033.0
305700;BANANAS;4989;23;;;;;4996;23;;;;;4992.5;-20597.0
305800;BANANAS;4989;20;;;;;4996;20;;;;;4992.5;-20814.0
305900;BANANAS;4990;1;4989.0;29.0;;;4994;4;4996.0;30.0;;;4992.0;-21299.0
306000;BANANAS;4990;5;4989.0;31.0;;;4996;31;;;;;4993.0;-19834.0
306100;BANANAS;4989;25;;;;;4996;25;;;;;4992.5;-20267.0
306200;BANANAS;4990;22;;;;;4996;1;4997.0;21.0;;;4993.0;-22193.0
306300;BANANAS;4989;24;;;;;4996;24;;;;;4992.5;-20414.0
306400;BANANAS;4990;1;4989.0;30.0;;;4996;31;;;;;4993.0;-20976.0
306500;BANANAS;4995;1;4993.0;3.0;4990.0;22.0;4996;1;4997.0;21.0;;;4995.5;-21731.0
306600;BANANAS;4990;24;;;;;4995;1;4996.0;2.0;4997.0;22.0;4992.5;-21876.0
306700;BANANAS;4993;3;4990.0;23.0;;;4997;23;;;;;4995.0;-21674.0
306800;BANANAS;4989;21;;;;;4994;3;4996.0;21.0;;;4991.5;-19333.0
306900;BANANAS;4989;27;;;;;4996;27;;;;;4992.5;-20515.0
307000;BANANAS;4989;26;;;;;4992;4;4996.0;26.0;;;4990.5;-20186.0
307100;BANANAS;4989;24;;;;;4996;24;;;;;4992.5;-19974.0
307200;BANANAS;4989;21;;;;;4996;21;;;;;4992.5;-21183.0
307300;BANANAS;4989;1;4988.0;27.0;;;4995;28;;;;;4992.0;-18857.0
307400;BANANAS;4988;28;;;;;4995;28;;;;;4991.5;-18781.0
307500;BANANAS;4989;23;;;;;4995;2;4996.0;22.0;;;4992.0;-19367.0
307600;BANANAS;4989;23;;;;;4996;23;;;;;4992.5;-20073.0
307700;BANANAS;4989;25;;;;;4996;25;;;;;4992.5;-20669.0
307800;BANANAS;4990;21;;;;;4997;21;;;;;4993.5;-22684.0
307900;BANANAS;4990;28;;;;;4997;28;;;;;4993.5;-22959.0
308000;BANANAS;4991;1;4990.0;28.0;;;4997;29;;;;;4994.0;-23958.0
308100;BANANAS;4991;25;;;;;4998;25;;;;;4994.5;-24718.0
308200;BANANAS;4990;27;;;;;4997;27;;;;;4993.5;-23243.0
308300;BANANAS;4990;29;;;;;4997;30;;;;;4993.5;-22484.0
308400;BANANAS;4992;8;4991.0;24.0;;;4997;1;4998.0;23.0;;;4994.5;-24547.0
308500;BANANAS;4991;25;;;;;4994;2;4997.0;1.0;4998.0;25.0;4992.5;-24276.0
308600;BANANAS;4991;23;;;;;4992;5;4997.0;1.0;4998.0;23.0;4991.5;-24209.0
308700;BANANAS;4990;25;;;;;4997;25;;;;;4993.5;-22905.0
308800;BANANAS;4990;30;;;;;4997;30;;;;;4993.5;-22560.0
308900;BANANAS;4990;1;4989.0;27.0;;;4996;28;;;;;4993.0;-21251.0
309000;BANANAS;4989;26;;;;;4994;5;4996.0;26.0;;;4991.5;-20641.0
309100;BANANAS;4990;1;4989.0;30.0;;;4996;31;;;;;4993.0;-21190.0
309200;BANANAS;4990;2;4989.0;24.0;;;4996;24;;;;;4993.0;-20361.0
309300;BANANAS;4992;4;4989.0;22.0;;;4994;10;4996.0;22.0;;;4993.0;-19746.0
309400;BANANAS;4989;20;;;;;4996;20;;;;;4992.5;-21075.0
309500;BANANAS;4990;1;4989.0;28.0;;;4996;29;;;;;4993.0;-21541.0
309600;BANANAS;4991;3;4990.0;28.0;;;4996;2;4997.0;26.0;;;4993.5;-22052.0
309700;BANANAS;4990;30;;;;;4997;30;;;;;4993.5;-23044.0
309800;BANANAS;4990;22;;;;;4997;22;;;;;4993.5;-22492.0
309900;BANANAS;4990;20;;;;;4991;9;4997.0;20.0;;;4990.5;-22101.0
310000;BANANAS;4989;23;;;;;4996;23;;;;;4992.5;-20047.0
310100;BANANAS;4989;21;;;;;4994;6;4996.0;21.0;;;4991.5;-20775.0
310200;BANANAS;4990;9;4989.0;24.0;;;4996;24;;;;;4993.0;-20566.0
310300;BANANAS;4989;26;;;;;4994;8;4996.0;26.0;;;4991.5;-20559.0
310400;BANANAS;4989;27;;;;;4995;2;4996.0;25.0;;;4992.0;-19470.0
310500;BANANAS;4989;21;;;;;4990;2;4996.0;21.0;;;4989.5;-20085.0
310600;BANANAS;4989;24;;;;;4994;4;4996.0;24.0;;;4991.5;-20706.0
310700;BANANAS;4989;31;;;;;4996;31;;;;;4992.5;-20885.0
310800;BANANAS;4994;1;4990.0;8.0;4989.0;29.0;4996;29;;;;;4995.0;-19299.0
310900;BANANAS;4988;27;;;;;4995;27;;;;;4991.5;-18455.0
311000;BANANAS;4988;29;;;;;4991;1;4995.0;29.0;;;4989.5;-18417.0
311100;BANANAS;4988;22;;;;;4995;23;;;;;4991.5;-17584.0
311200;BANANAS;4989;3;4988.0;31.0;;;4995;31;;;;;4992.0;-17967.0
311300;BANANAS;4989;6;4988.0;26.0;;;4995;27;;;;;4992.0;-18967.0
311400;BANANAS;4988;25;;;;;4991;4;4993.0;10.0;4995.0;25.0;4989.5;-18212.0
311500;BANANAS;4988;28;;;;;4995;28;;;;;4991.5;-18028.0
311600;BANANAS;4988;22;;;;;4995;22;;;;;4991.5;-17343.0
311700;BANANAS;4988;23;;;;;4995;23;;;;;4991.5;-18369.0
311800;BANANAS;4989;25;;;;;4995;1;4996.0;24.0;;;4992.0;-19269.0
311900;BANANAS;4990;26;;;;;4997;26;;;;;4993.5;-21922.0
312000;BANANAS;4990;26;;;;;4997;26;;;;;4993.5;-21927.0
312100;BANANAS;4990;2;4989.0;27.0;;;4994;2;4996.0;29.0;;;4992.0;-20993.0
312200;BANANAS;4990;1;4989.0;29.0;;;4992;5;4996.0;30.0;;;4991.0;-21400.0
312300;BANANAS;4990;2;4989.0;27.0;;;4996;29;;;;;4993.0;-21166.0
312400;BANANAS;4990;1;4989.0;20.0;;;4996;21;;;;;4993.0;-21360.0
312500;BANANAS;4990;21;;;;;4995;4;4997.0;21.0;;;4992.5;-22599.0
312600;BANANAS;4990;26;;;;;4997;26;;;;;4993.5;-22313.0
312700;BANANAS;4991;8;4990.0;32.0;;;4997;32;;;;;4994.0;-23034.0
312800;BANANAS;4989;28;;;;;4996;28;;;;;4992.5;-20918.0
312900;BANANAS;4990;30;;;;;4997;30;;;;;4993.5;-21973.0
313000;BANANAS;4990;25;;;;;4996;1;4997.0;24.0;;;4993.0;-22107.0
313100;BANANAS;4990;30;;;;;4996;2;4997.0;29.0;;;4993.0;-21871.0
313200;BANANAS;4990;1;4989.0;27.0;;;4994;5;4996.0;29.0;;;4992.0;-21375.0
313300;BANANAS;4990;30;;;;;4995;2;4997.0;30.0;;;4992.5;-22792.0
313400;BANANAS;4990;28;;;;;4997;28;;;;;4993.5;-22286.0
313500;BANANAS;4991;2;4990.0;23.0;;;4997;25;;;;;4994.0;-23556.0
313600;BANANAS;4990;21;;;;;4997;21;;;;;4993.5;-23051.0
313700;BANANAS;4991;2;4990.0;28.0;;;4997;28;;;;;4994.0;-23101.0
313800;BANANAS;4990;23;;;;;4995;10;4997.0;23.0;;;4992.5;-23460.0
313900;BANANAS;4991;25;;;;;4998;25;;;;;4994.5;-25489.0
314000;BANANAS;4991;23;;;;;4996;4;4998.0;23.0;;;4993.5;-25743.0
314100;BANANAS;4991;23;;;;;4996;7;4998.0;23.0;;;4993.5;-25986.0
314200;BANANAS;4991;25;;;;;4994;1;4998.0;25.0;;;4992.5;-25926.0
314300;BANANAS;4992;1;4991.0;26.0;;;4998;26;;;;;4995.0;-25632.0
314400;BANANAS;4991;29;;;;;4998;29;;;;;4994.5;-25034.0
314500;BANANAS;4992;27;;;;;4997;9;4999.0;27.0;;;4994.5;-26852.0
314600;BANANAS;4992;23;;;;;4999;23;;;;;4995.5;-28331.0
314700;BANANAS;4992;24;;;;;4999;24;;;;;4995.5;-27654.0
314800;BANANAS;4993;6;4992.0;24.0;;;4999;24;;;;;4996.0;-27831.0
314900;BANANAS;4992;21;;;;;4998;21;;;;;4995.0;-26664.0
315000;BANANAS;4992;25;;;;;4999;25;;;;;4995.5;-27618.0
315100;BANANAS;4992;26;;;;;4999;26;;;;;4995.5;-28318.0
315200;BANANAS;4993;3;4992.0;25.0;;;4999;25;;;;;4996.0;-28442.0
315300;BANANAS;4992;24;;;;;4997;6;4999.0;24.0;;;4994.5;-27646.0
315400;BANANAS;4995;6;4992.0;31.0;;;4999;31;;;;;4997.0;-28426.0
315500;BANANAS;4993;3;4992.0;26.0;;;4999;27;;;;;4996.0;-29056.0
315600;BANANAS;4993;2;4992.0;25.0;;;4997;3;4999.0;27.0;;;4995.0;-28890.0
315700;BANANAS;4994;4;4993.0;24.0;;;4999;1;5000.0;23.0;;;4996.5;-29642.0
315800;BANANAS;4997;1;4992.0;28.0;;;4999;28;;;;;4998.0;-28307.0
315900;BANANAS;4992;24;;;;;4999;24;;;;;4995.5;-27716.0
316000;BANANAS;4993;8;4992.0;28.0;;;4999;28;;;;;4996.0;-26779.0
316100;BANANAS;4992;27;;;;;4999;27;;;;;4995.5;-26907.0
316200;BANANAS;4993;2;4992.0;20.0;;;4999;22;;;;;4996.0;-28593.0
316300;BANANAS;4993;2;4992.0;28.0;;;4999;30;;;;;4996.0;-28647.0
316400;BANANAS;4994;1;4993.0;23.0;;;4999;2;5000.0;21.0;;;4996.5;-29801.0
316500;BANANAS;4993;22;;;;;4999;2;5000.0;20.0;;;4996.0;-29781.0
316600;BANANAS;4993;25;;;;;5000;25;;;;;4996.5;-29386.0
316700;BANANAS;4993;25;;;;;5000;25;;;;;4996.5;-30411.0
316800;BANANAS;4993;25;;;;;5000;25;;;;;4996.5;-30969.0
316900;BANANAS;4999;1;4995.0;7.0;4994.0;28.0;5001;28;;;;;5000.0;-32405.0
317000;BANANAS;4999;11;4995.0;6.0;4994.0;29.0;5001;29;;;;;5000.0;-33393.0
317100;BANANAS;4994;28;;;;;4999;7;5001.0;28.0;;;4996.5;-32585.0
317200;BANANAS;4993;24;;;;;5000;24;;;;;4996.5;-30033.0
317300;BANANAS;4993;24;;;;;5000;24;;;;;4996.5;-30179.0
317400;BANANAS;4992;26;;;;;4999;27;;;;;4995.5;-29008.0
317500;BANANAS;4992;21;;;;;4995;1;4997.0;4.0;4999.0;21.0;4993.5;-27598.0
317600;BANANAS;4991;29;;;;;4994;5;4998.0;29.0;;;4992.5;-26116.0
317700;BANANAS;4994;5;4991.0;27.0;;;4996;5;4998.0;27.0;;;4995.0;-25481.0
317800;BANANAS;4991;24;;;;;4998;24;;;;;4994.5;-25287.0
317900;BANANAS;4996;1;4991.0;32.0;;;4998;32;;;;;4997.0;-25298.0
318000;BANANAS;4992;20;;;;;4999;20;;;;;4995.5;-27363.0
318100;BANANAS;4992;2;4991.0;23.0;;;4996;5;4998.0;25.0;;;4994.0;-26147.0
318200;BANANAS;4992;1;4991.0;30.0;;;4998;31;;;;;4995.0;-26142.0
318300;BANANAS;4991;31;;;;;4996;8;4998.0;31.0;;;4993.5;-24894.0
318400;BANANAS;4991;1;4990.0;21.0;;;4997;22;;;;;4994.0;-23896.0
318500;BANANAS;4990;21;;;;;4995;1;4997.0;21.0;;;4992.5;-23922.0
318600;BANANAS;4991;20;;;;;4998;20;;;;;4994.5;-24350.0
318700;BANANAS;4990;24;;;;;4995;7;4997.0;24.0;;;4992.5;-23049.0
318800;BANANAS;4992;1;4991.0;28.0;;;4997;2;4998.0;26.0;;;4994.5;-24212.0
318900;BANANAS;4990;31;;;;;4997;31;;;;;4993.5;-23273.0
319000;BANANAS;4991;28;;;;;4998;28;;;;;4994.5;-24248.0
319100;BANANAS;4991;27;;;;;4997;1;4998.0;26.0;;;4994.0;-24183.0
319200;BANANAS;4991;30;;;;;4998;30;;;;;4994.5;-25105.0
319300;BANANAS;4992;7;4991.0;21.0;;;4998;21;;;;;4995.0;-25684.0
319400;BANANAS;4991;27;;;;;4998;27;;;;;4994.5;-25395.0
319500;BANANAS;4991;30;;;;;4992;1;4998.0;30.0;;;4991.5;-25883.0
319600;BANANAS;4991;28;;;;;4996;9;4997.0;1.0;4998.0;27.0;4993.5;-24524.0
319700;BANANAS;4990;31;;;;;4997;31;;;;;4993.5;-23205.0
319800;BANANAS;4990;24;;;;;4995;4;4997.0;24.0;;;4992.5;-22847.0
319900;BANANAS;4991;30;;;;;4996;3;4998.0;30.0;;;4993.5;-24242.0
320000;BANANAS;4991;10;4990.0;23.0;;;4997;25;;;;;4994.0;-23485.0
320100;BANANAS;4990;23;;;;;4997;23;;;;;4993.5;-22878.0
320200;BANANAS;4991;27;;;;;4998;27;;;;;4994.5;-24570.0
320300;BANANAS;4991;29;;;;;4997;1;4998.0;28.0;;;4994.0;-24634.0
320400;BANANAS;4996;1;4991.0;30.0;;;4998;30;;;;;4997.0;-24634.0
320500;BANANAS;4990;21;;;;;4997;22;;;;;4993.5;-23568.0
320600;BANANAS;4991;2;4990.0;21.0;;;4995;10;4997.0;23.0;;;4993.0;-23631.0
320700;BANANAS;4991;25;;;;;4997;1;4998.0;24.0;;;4994.0;-24236.0
320800;BANANAS;4991;27;;;;;4997;1;4998.0;26.0;;;4994.0;-24179.0
320900;BANANAS;4995;4;4992.0;7.0;4991.0;24.0;4998;24;;;;;4996.5;-24958.0
321000;BANANAS;4991;29;;;;;4998;29;;;;;4994.5;-25295.0
321100;BANANAS;4992;1;4991.0;25.0;;;4998;26;;;;;4995.0;-26365.0
321200;BANANAS;4992;28;;;;;4998;1;4999.0;27.0;;;4995.0;-27239.0
321300;BANANAS;4993;2;4992.0;27.0;;;4998;2;4999.0;25.0;;;4995.5;-27104.0
321400;BANANAS;4992;21;;;;;4993;1;4999.0;21.0;;;4992.5;-27988.0
321500;BANANAS;4993;28;;;;;4999;1;5000.0;27.0;;;4996.0;-29837.0
321600;BANANAS;4993;30;;;;;5000;31;;;;;4996.5;-30152.0
321700;BANANAS;4997;4;4993.0;9.0;4992.0;21.0;4999;22;;;;;4998.0;-28902.0
321800;BANANAS;4992;28;;;;;4999;29;;;;;4995.5;-29101.0
321900;BANANAS;4993;2;4992.0;23.0;;;4999;25;;;;;4996.0;-28897.0
322000;BANANAS;4994;1;4993.0;27.0;;;4998;7;5000.0;29.0;;;4996.0;-31558.0
322100;BANANAS;4994;28;;;;;4999;9;5001.0;29.0;;;4996.5;-32335.0
322200;BANANAS;4994;11;4993.0;26.0;;;5000;28;;;;;4997.0;-31198.0
322300;BANANAS;4996;5;4993.0;20.0;;;4998;7;5000.0;20.0;;;4997.0;-31003.0
322400;BANANAS;4994;26;;;;;4999;10;5001.0;26.0;;;4996.5;-32500.0
322500;BANANAS;4993;30;;;;;5000;31;;;;;4996.5;-31306.0
322600;BANANAS;4993;22;;;;;5000;22;;;;;4996.5;-30796.0
322700;BANANAS;4993;24;;;;;5000;24;;;;;4996.5;-30791.0
322800;BANANAS;4994;6;4993.0;27.0;;;5000;27;;;;;4997.0;-30633.0
322900;BANANAS;4993;22;;;;;4998;1;5000.0;23.0;;;4995.5;-30019.0
323000;BANANAS;4993;28;;;;;5000;28;;;;;4996.5;-30145.0
323100;BANANAS;4993;5;4992.0;23.0;;;4999;24;;;;;4996.0;-28687.0
323200;BANANAS;4993;3;4992.0;28.0;;;4999;28;;;;;4996.0;-28082.0
323300;BANANAS;4993;7;4992.0;29.0;;;4999;29;;;;;4996.0;-27457.0
323400;BANANAS;4992;26;;;;;4999;26;;;;;4995.5;-27134.0
323500;BANANAS;4992;20;;;;;4999;20;;;;;4995.5;-26813.0
323600;BANANAS;4992;21;;;;;4999;21;;;;;4995.5;-26795.0
323700;BANANAS;4992;2;4991.0;27.0;;;4998;29;;;;;4995.0;-26423.0
323800;BANANAS;4991;28;;;;;4996;7;4998.0;28.0;;;4993.5;-25976.0
